Timestamp,GHI,DNI,DHI,Tdry,Tdew,RH,Pres,Wspd,Wdir,Snow Depth,doy,declinacion,hora_solar,angulo_horario,theta_z,E0h,kt,POA
2000-01-01 00:00:00,0.0,0.0,0.0,17.1,17.1,14.0,846.1,2.7,265.5,0,1,-23.011636727869245,0.0,-180.0,133.38836327213076,0.0,,0.0
2000-01-01 01:00:00,0.0142857142857142,0.0,0.0142857142857142,16.9,16.9,17.5,845.5,3.0,39.0,0,1,-23.011636727869245,1.0,-165.0,131.16276038724732,0.0,2.0,0.0142857142857142
2000-01-01 02:00:00,25.8,103.525,3.625,17.3,17.3,23.2,846.4,3.2,45.0,0,1,-23.011636727869245,2.0,-150.0,125.02542746482605,0.0,2.0,0.0
2000-01-01 03:00:00,74.71111111111111,202.7888888888889,7.2666666666666675,17.1,17.1,36.4,844.7,3.4,39.0,0,1,-23.011636727869245,3.0,-135.0,116.09756588086813,0.0,2.0,0.0
2000-01-01 04:00:00,138.38,289.32,10.53,16.9,16.9,46.5,844.3,3.2,34.5,0,1,-23.011636727869245,4.0,-120.0,105.37991442938275,0.0,2.0,48.8949493504826
2000-01-01 05:00:00,209.38181818181815,363.5090909090909,13.38181818181818,16.8,16.8,79.7,845.1,2.2,21.0,0,1,-23.011636727869245,5.0,-105.0,93.54288409770467,0.0,2.0,134.46714280603496
2000-01-01 06:00:00,281.375,427.01666666666665,15.85,17.9,17.9,43.0,847.9,2.6,25.5,0,1,-23.011636727869245,6.0,-90.0,80.9959852351901,220.99951192597266,1.2731928570695263,242.1597320690133
2000-01-01 07:00:00,378.0583333333333,521.5,19.475,20.2,20.2,34.0,851.8,1.9,15.0,0,1,-23.011636727869245,7.0,-75.0,67.98786610525617,529.2608503118931,0.7143138078521086,388.309271981912
2000-01-01 08:00:00,475.94166666666666,615.9666666666666,23.10833333333333,22.3,22.3,32.9,851.2,0.7,16.5,0,1,-23.011636727869245,8.0,-60.0,54.67417150415723,816.5146879127616,0.5828941888152751,547.3254724176304
2000-01-01 09:00:00,568.9083333333333,709.7416666666667,26.70833333333333,23.9,23.9,29.1,849.2,2.1,58.5,0,1,-23.011636727869245,9.0,-45.0,41.15705867637834,1063.1851504054898,0.5350980806272139,701.10903087656
2000-01-01 10:00:00,651.3666666666667,802.1916666666666,30.241666666666664,25.0,25.0,28.0,847.0,4.3,262.5,0,1,-23.011636727869245,10.0,-30.0,27.507887462522508,1252.4620534134121,0.5200689832410147,829.9517722126145
2000-01-01 11:00:00,718.3416666666667,892.1666666666666,33.65,25.3,25.3,32.3,844.9,6.5,246.0,0,1,-23.011636727869245,11.0,-15.0,13.782369838904788,1371.44648879141,0.5237839555079591,914.2961383091533
2000-01-01 12:00:00,766.1083333333332,977.625,36.84166666666667,24.5,24.5,31.3,841.1,7.9,252.0,0,1,-23.011636727869245,12.0,0.0,0.5883632721305949,1412.0298638995498,0.5425581660274525,940.6253007564061
2000-01-01 13:00:00,792.5916666666667,1053.8333333333333,39.583333333333336,23.1,23.1,26.9,837.3,8.8,250.5,0,1,-23.011636727869245,13.0,15.0,13.782369838904788,1371.44648879141,0.5779238731838088,1079.8085402320398
2000-01-01 14:00:00,781.225,1031.8916666666669,38.74166666666667,21.6,21.6,21.1,834.6,8.9,255.0,0,1,-23.011636727869245,14.0,30.0,27.507887462522508,1252.4620534134121,0.6237514325251446,1067.4412006458497
2000-01-01 15:00:00,742.3916666666668,948.8166666666666,35.708333333333336,20.1,20.1,18.5,831.9,8.9,256.5,0,1,-23.011636727869245,15.0,45.0,41.15705867637834,1063.1851504054898,0.6982712901732354,937.2794991433898
2000-01-01 16:00:00,683.1083333333335,859.8083333333334,32.38333333333333,18.6,18.6,14.6,829.3,8.3,258.0,0,1,-23.011636727869245,16.0,60.0,54.67417150415723,816.5146879127616,0.8366148747177448,764.1214111419341
2000-01-01 17:00:00,606.4916666666667,767.6916666666666,28.891666666666666,16.9,16.9,11.7,826.0,7.0,261.0,0,1,-23.011636727869245,17.0,75.0,67.98786610525617,529.2608503118931,1.145922027501678,571.8465985584799
2000-01-01 18:00:00,517.0500000000001,673.8916666666667,25.308333333333334,14.3,14.3,12.3,821.9,5.4,262.5,0,1,-23.011636727869245,18.0,90.0,80.9959852351901,220.99951192597266,2.0,382.45655360625204
2000-01-01 19:00:00,420.36666666666673,579.4083333333333,21.683333333333334,11.7,11.7,15.8,819.6,3.1,262.5,0,1,-23.011636727869245,19.0,105.0,93.54288409770467,0.0,2.0,214.68496076495282
